Time;Policy;Finalization Status;CPU core Energy;Transfer Energy;CPU core Time;Transfer Time;Cost
91993;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
92180;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
92182;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
92453;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
92597;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
93052;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
93313;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
93370;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
93381;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
93403;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
93422;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
93993;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
94195;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
94222;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
94345;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
94517;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
94552;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
94721;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
94756;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
94767;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
94833;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
95171;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
95269;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
96418;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
96529;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
96904;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
97073;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
97092;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
97096;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
97234;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
97243;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
98142;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
98407;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
98572;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
98577;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
98583;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
98746;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
